tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
407.00;End_2;1000.00;0.00;13.60;98.00;0.98;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.66 routing_normal_car.66;309.00;normal_car.66;1;7006.00;0.91;0.00;17.50;normal_car;;0;0.00
408.00;End_2;1000.00;0.00;14.77;111.00;0.75;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.75 routing_normal_car.75;297.00;normal_car.75;1;7006.00;0.98;0.00;26.08;normal_car;;0;0.00
408.00;End_3;1000.00;0.00;15.25;121.00;0.46;Beg_2;33.60;0.00;0.00;tripinfo_normal_car.82 routing_normal_car.82;287.00;normal_car.82;1;6972.40;1.02;0.00;21.36;normal_car;;0;0.00
410.00;End_3;1000.00;0.00;15.11;115.00;0.34;Beg_3;10.00;0.00;0.00;tripinfo_normal_car.78 routing_normal_car.78;295.00;normal_car.78;1;6996.00;1.01;0.00;27.53;normal_car;;0;0.00
410.00;End_2;1000.00;0.00;14.97;120.00;0.93;Beg_2;23.60;0.00;0.00;tripinfo_normal_car.81 routing_normal_car.81;290.00;normal_car.81;1;6982.40;1.00;0.00;22.51;normal_car;;0;0.00
411.00;End_3;1000.00;-1.00;16.31;124.00;0.52;Beg_3;28.60;0.00;0.00;tripinfo_normal_car.84 routing_normal_car.84;287.00;normal_car.84;1;6977.40;1.15;0.00;28.91;normal_car;;0;0.00
413.00;End_3;1000.00;-1.00;15.03;127.00;0.58;Beg_2;23.60;0.00;0.00;tripinfo_normal_car.86 routing_normal_car.86;286.00;normal_car.86;1;6982.40;1.00;0.00;19.04;normal_car;;0;0.00
414.00;End_2;1000.00;0.00;12.82;74.00;0.50;Beg_3;56.10;0.00;0.00;tripinfo_normal_car.50 routing_normal_car.50;340.00;normal_car.50;1;6949.90;0.85;0.00;34.17;normal_car;;0;0.00
414.00;End_3;1000.00;0.00;16.23;117.00;0.87;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.79 routing_normal_car.79;297.00;normal_car.79;1;7006.00;1.09;0.00;34.97;normal_car;;0;0.00
415.00;End_2;1000.00;0.00;13.51;70.00;0.91;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.47 routing_normal_car.47;345.00;normal_car.47;1;7006.00;0.90;0.00;51.60;normal_car;;0;0.00
417.00;End_2;1000.00;0.00;13.72;99.00;0.51;Beg_2;113.77;0.00;0.00;tripinfo_normal_car.67 routing_normal_car.67;318.00;normal_car.67;1;6892.23;0.91;0.00;32.19;normal_car;;0;0.00
417.00;End_3;1000.00;0.00;14.64;125.00;0.05;Beg_3;38.60;0.00;0.00;tripinfo_normal_car.85 routing_normal_car.85;292.00;normal_car.85;1;6967.40;0.98;0.00;20.12;normal_car;;0;0.00
418.00;End_2;1000.00;0.00;13.23;96.00;0.45;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.65 routing_normal_car.65;322.00;normal_car.65;1;7006.00;0.88;0.00;23.30;normal_car;;0;0.00
420.00;End_2;1000.00;0.00;14.10;106.00;0.16;Beg_2;29.50;0.00;0.00;tripinfo_normal_car.72 routing_normal_car.72;314.00;normal_car.72;1;6976.50;0.94;0.00;32.30;normal_car;;0;0.00
420.00;End_3;1000.00;0.00;14.51;123.00;0.99;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.83 routing_normal_car.83;297.00;normal_car.83;1;7006.00;0.97;0.00;21.24;normal_car;;0;0.00
421.00;End_2;1000.00;0.00;15.30;103.00;0.10;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.70 routing_normal_car.70;318.00;normal_car.70;1;6996.00;1.02;0.00;52.58;normal_car;;0;0.00
421.00;End_3;1000.00;0.00;15.71;139.00;0.82;Beg_3;97.80;0.00;0.00;tripinfo_normal_car.94 routing_normal_car.94;282.00;normal_car.94;1;6908.20;1.09;0.00;23.45;normal_car;;0;0.00
423.00;End_2;1000.00;0.00;15.33;102.00;0.57;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.69 routing_normal_car.69;321.00;normal_car.69;1;7006.00;1.02;0.00;54.57;normal_car;;0;0.00
423.00;End_3;1000.00;0.00;15.85;140.00;0.35;Beg_3;107.80;0.00;0.00;tripinfo_normal_car.95 routing_normal_car.95;283.00;normal_car.95;1;6898.20;1.06;0.00;22.24;normal_car;;0;0.00
424.00;End_2;1000.00;0.00;14.33;109.00;0.22;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.74 routing_normal_car.74;315.00;normal_car.74;1;7006.00;0.96;0.00;36.91;normal_car;;0;0.00
424.00;End_3;1000.00;0.00;15.52;118.00;0.40;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.80 routing_normal_car.80;306.00;normal_car.80;1;6996.00;1.03;0.00;40.98;normal_car;;0;0.00
426.00;End_3;1000.00;0.00;15.21;156.00;0.18;Beg_3;299.10;0.00;0.00;tripinfo_normal_car.106 routing_normal_car.106;270.00;normal_car.106;1;6706.90;1.01;0.00;13.22;normal_car;;0;0.00
427.00;End_2;1000.00;0.00;15.11;130.00;0.64;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.88 routing_normal_car.88;297.00;normal_car.88;1;6992.40;1.01;0.00;30.57;normal_car;;0;0.00
428.00;End_3;1000.00;-1.00;16.09;156.00;1.65;Beg_3;291.50;0.00;0.00;tripinfo_normal_car.105 routing_normal_car.105;272.00;normal_car.105;1;6714.50;1.07;0.00;18.27;normal_car;;1;1.00
429.00;End_3;1000.00;0.00;15.33;131.00;0.17;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.89 routing_normal_car.89;298.00;normal_car.89;1;6982.40;1.02;0.00;32.53;normal_car;;0;0.00
429.00;End_2;1000.00;0.00;15.15;142.00;0.88;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.96 routing_normal_car.96;287.00;normal_car.96;1;7006.00;1.01;0.00;19.94;normal_car;;0;0.00
430.00;End_2;1000.00;0.00;15.98;147.00;0.00;Beg_3;33.60;0.00;0.00;tripinfo_normal_car.100 routing_normal_car.100;283.00;normal_car.100;1;6972.40;1.07;0.00;20.87;normal_car;;0;0.00
431.00;End_3;1000.00;0.00;15.25;133.00;0.70;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.90 routing_normal_car.90;298.00;normal_car.90;1;7006.00;1.02;0.00;31.15;normal_car;;0;0.00
432.00;End_2;1000.00;0.00;15.64;128.00;0.11;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.87 routing_normal_car.87;304.00;normal_car.87;1;7006.00;1.04;0.00;38.68;normal_car;;0;0.00
432.00;End_3;1000.00;0.00;16.46;146.00;0.47;Beg_3;23.60;0.00;0.00;tripinfo_normal_car.99 routing_normal_car.99;286.00;normal_car.99;1;6982.40;1.10;0.00;25.38;normal_car;;0;0.00
435.00;End_2;1000.00;0.00;16.82;145.00;0.94;Beg_3;13.60;0.00;0.00;tripinfo_normal_car.98 routing_normal_car.98;290.00;normal_car.98;1;6992.40;1.12;0.00;30.18;normal_car;;0;0.00
451.00;End_3;1000.00;0.00;14.35;149.00;0.53;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.101 routing_normal_car.101;302.00;normal_car.101;1;7006.00;0.96;0.00;23.60;normal_car;;0;0.00
