tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalPosLat;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departPosLat;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
414.00;End_2;1000.00;0.00;12.82;74.00;0.50;Beg_3;56.10;0.00;0.00;tripinfo_normal_car.50 routing_normal_car.50;340.00;normal_car.50;1;6959.90;0.85;0.00;34.72;normal_car;;0;0.00
414.00;End_3;1000.00;0.00;16.30;117.00;0.87;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.79 routing_normal_car.79;297.00;normal_car.79;1;7016.00;1.09;0.00;33.93;normal_car;;0;0.00
416.00;End_2;1000.00;0.00;13.51;70.00;0.91;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.47 routing_normal_car.47;346.00;normal_car.47;1;7016.00;0.90;0.00;52.02;normal_car;;0;0.00
417.00;End_3;1000.00;0.00;14.64;125.00;0.05;Beg_3;38.60;0.00;0.00;tripinfo_normal_car.85 routing_normal_car.85;292.00;normal_car.85;1;6977.40;0.98;0.00;19.55;normal_car;;0;0.00
418.00;End_2;1000.00;0.00;13.72;99.00;0.51;Beg_2;113.77;0.00;0.00;tripinfo_normal_car.67 routing_normal_car.67;319.00;normal_car.67;1;6902.23;0.91;0.00;32.55;normal_car;;0;0.00
419.00;End_2;1000.00;0.00;13.23;96.00;0.45;Beg_2;0.00;0.00;0.00;tripinfo_normal_car.65 routing_normal_car.65;323.00;normal_car.65;1;7016.00;0.88;0.00;23.82;normal_car;;0;0.00
420.00;End_3;1000.00;0.00;14.51;123.00;0.99;Beg_3;0.00;0.00;0.00;tripinfo_normal_car.83 routing_normal_car.83;297.00;normal_car.83;1;7016.00;0.97;0.00;21.09;normal_car;;0;0.00
421.00;End_2;1000.00;0.00;14.10;106.00;0.16;Beg_2;29.50;0.00;0.00;tripinfo_normal_car.72 routing_normal_car.72;315.00;normal_car.72;1;6986.50;0.94;0.00;32.70;normal_car;;0;0.00
422.00;End_2;1000.00;0.00;15.30;103.00;0.10;Beg_2;10.00;0.00;0.00;tripinfo_normal_car.70 routing_normal_car.70;319.00;normal_car.70;1;7006.00;1.02;0.00;52.87;normal_car;;0;0.00
422.00;End_3;1000.00;0.00;15.85;140.00;0.35;Beg_3;107.80;0.00;0.00;tripinfo_normal_car.95 routing_normal_car.95;282.00;normal_car.95;1;6908.20;1.06;0.00;20.75;normal_car;;0;0.00
