Value,State,Volume
449,"2,3",High
449,"2,3",High
449,"2,3",High
449,"2,3",High
449,"2,3",High
449,"2,3",High
449,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
450,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
451,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
452,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
453,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
454,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
455,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
456,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
457,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
458,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
459,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
460,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
461,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
462,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
463,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
464,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
465,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
466,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
467,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
468,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
469,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
470,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
471,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
472,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
473,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
474,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
475,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
476,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
477,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
478,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
479,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
480,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
481,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
482,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
483,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
484,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
485,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
486,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
487,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
488,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
489,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
490,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
491,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
492,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
493,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
494,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
495,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
496,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
497,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
498,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
499,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
500,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
501,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
502,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
503,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
504,"2,3",High
505,"2,3",High
505,"2,3",High
